TIME,city_name,temp (K),humidity,wind_speed,rain_3h,total load actual
2017-02-19 19:00:00+01:00,KotaA,282.949,88,2,0,30768
2017-02-19 20:00:00+01:00,KotaA,282.949,88,2,0,29499
2017-02-19 21:00:00+01:00,KotaA,281.29,95,1,0,27240
2017-02-19 22:00:00+01:00,KotaA,281.29,95,1,0,24792
2017-02-19 23:00:00+01:00,KotaA,281.29,95,1,0,23065
2017-02-20 00:00:00+01:00,KotaA,278.117,91,1,0,22109
2017-02-20 01:00:00+01:00,KotaA,278.117,91,1,0,21717
2017-02-20 02:00:00+01:00,KotaA,278.117,91,1,0,21771
2017-02-20 03:00:00+01:00,KotaA,274.815,83,1,0,22650
2017-02-20 04:00:00+01:00,KotaA,274.815,83,1,0,25705
2017-02-20 05:00:00+01:00,KotaA,274.815,83,1,0,30372
2017-02-20 06:00:00+01:00,KotaA,272.984,82,1,0,33015
2017-02-20 07:00:00+01:00,KotaA,272.984,82,1,0,34205
2017-02-20 08:00:00+01:00,KotaA,272.984,82,1,0,34474
2017-02-20 09:00:00+01:00,KotaA,278.847,87,2,0,34330
2017-02-20 10:00:00+01:00,KotaA,278.847,87,2,0,33876
2017-02-20 11:00:00+01:00,KotaA,278.847,87,2,0,33711
2017-02-20 12:00:00+01:00,KotaA,286.197,76,1,0,32547
2017-02-20 13:00:00+01:00,KotaA,286.197,76,1,0,31996
2017-02-20 14:00:00+01:00,KotaA,286.197,76,1,0,31565
2017-02-20 15:00:00+01:00,KotaA,286.382,67,2,0,31352
2017-02-20 16:00:00+01:00,KotaA,286.382,67,2,0,31665
2017-02-20 17:00:00+01:00,KotaA,286.124,66,3,0,34261
2017-02-20 18:00:00+01:00,KotaA,281.057,73,1,0,35293
2017-02-20 19:00:00+01:00,KotaA,281.057,73,1,0,34587
2017-02-20 20:00:00+01:00,KotaA,281.057,73,1,0,31832
2017-02-20 21:00:00+01:00,KotaA,275.107,82,0,0,28811
2017-02-20 22:00:00+01:00,KotaA,275.107,82,0,0,26738
2017-02-20 23:00:00+01:00,KotaA,275.107,82,0,0,24899
2017-02-21 00:00:00+01:00,KotaA,272.998,77,1,0,23857
2017-02-21 01:00:00+01:00,KotaA,272.998,77,1,0,23471
2017-02-21 02:00:00+01:00,KotaA,272.998,77,1,0,23380
2017-02-21 03:00:00+01:00,KotaA,271.97,74,1,0,24025
2017-02-21 04:00:00+01:00,KotaA,271.97,74,1,0,26905
2017-02-21 05:00:00+01:00,KotaA,271.97,74,1,0,31238
2017-02-21 06:00:00+01:00,KotaA,271.647,73,1,0,33424
2017-02-21 07:00:00+01:00,KotaA,271.647,73,1,0,34363
2017-02-21 08:00:00+01:00,KotaA,271.647,73,1,0,34525
2017-02-21 09:00:00+01:00,KotaA,280.218,71,2,0,34023
2017-02-21 10:00:00+01:00,KotaA,282.10425,63,1,0,33586
2017-02-21 11:00:00+01:00,KotaA,282.643,54,1,0,33377
2017-02-21 12:00:00+01:00,KotaA,285.203,47,1,0,32184
2017-02-21 13:00:00+01:00,KotaA,285.6165,45,2,0,31536
2017-02-21 14:00:00+01:00,KotaA,288.892,37,2,0,31105
2017-02-21 15:00:00+01:00,KotaA,290.021,34,2,0,31082
2017-02-21 16:00:00+01:00,KotaA,291.15,31,3,0,31396
2017-02-21 17:00:00+01:00,KotaA,290.15,36,3,0,34363
2017-02-21 18:00:00+01:00,KotaA,288.15,44,2,0,35446
2017-02-21 19:00:00+01:00,KotaA,287.15,54,1,0,34674
2017-02-21 20:00:00+01:00,KotaA,286.15,62,0,0,32086
2017-02-21 21:00:00+01:00,KotaA,283.15,76,1,0,28985
2017-02-21 22:00:00+01:00,KotaA,281.15,81,1,0,26910
2017-02-21 23:00:00+01:00,KotaA,281.15,81,1,0,25218
2017-02-22 00:00:00+01:00,KotaA,281.15,75,1,0,24122
2017-02-22 01:00:00+01:00,KotaA,280.15,81,1,0,23678
2017-02-22 02:00:00+01:00,KotaA,279.15,87,1,0,23665
2017-02-22 03:00:00+01:00,KotaA,280.15,75,1,0,24296
2017-02-22 04:00:00+01:00,KotaA,279.15,81,1,0,26797
2017-02-22 05:00:00+01:00,KotaA,279.15,81,1,0,31082
2017-02-22 06:00:00+01:00,KotaA,279.15,81,2,0,33198
2017-02-22 07:00:00+01:00,KotaA,278.15,86,0,0,34402
2017-02-22 08:00:00+01:00,KotaA,278.15,86,1,0,34466
2017-02-22 09:00:00+01:00,KotaA,279.15,81,1,0,34100
2017-02-22 10:00:00+01:00,KotaA,283.15,61,3,0,33646
2017-02-22 11:00:00+01:00,KotaA,288.15,44,1,0,33341
2017-02-22 12:00:00+01:00,KotaA,289.15,41,1,0,32331
2017-02-22 13:00:00+01:00,KotaA,290.15,33,1,0,31690
2017-02-22 14:00:00+01:00,KotaA,291.15,31,1,0,31205
2017-02-22 15:00:00+01:00,KotaA,292.15,29,2,0,31128
2017-02-22 16:00:00+01:00,KotaA,291.15,31,1,0,31579
2017-02-22 17:00:00+01:00,KotaA,291.15,31,1,0,34255
2017-02-22 18:00:00+01:00,KotaA,290.15,39,2,0,35081
2017-02-22 19:00:00+01:00,KotaA,289.15,38,0,0,34554
2017-02-22 20:00:00+01:00,KotaA,287.15,54,1,0,31921
2017-02-22 21:00:00+01:00,KotaA,287.15,54,1,0,28922
2017-02-22 22:00:00+01:00,KotaA,285.15,66,1,0,27045
2017-02-22 23:00:00+01:00,KotaA,284.15,71,0,0,25077
2017-02-23 00:00:00+01:00,KotaA,284.15,71,0,0,23983
2017-02-23 01:00:00+01:00,KotaA,284.15,71,2,0,23564
2017-02-23 02:00:00+01:00,KotaA,283.15,76,1,0,23460
2017-02-23 03:00:00+01:00,KotaA,283.15,76,0,0,24156
2017-02-23 04:00:00+01:00,KotaA,283.15,71,1,0,26531
2017-02-23 05:00:00+01:00,KotaA,283.15,76,1,0,30736
2017-02-23 06:00:00+01:00,KotaA,283.15,76,1,0,32898
2017-02-23 07:00:00+01:00,KotaA,284.15,71,0,0,34002
2017-02-23 08:00:00+01:00,KotaA,284.15,71,4,0,34395
2017-02-23 09:00:00+01:00,KotaA,284.15,71,2,0,34462
2017-02-23 10:00:00+01:00,KotaA,285.15,66,4,0,34280
2017-02-23 11:00:00+01:00,KotaA,285.15,76,1,0,34250
2017-02-23 12:00:00+01:00,KotaA,287.15,62,1,0,33040
2017-02-23 13:00:00+01:00,KotaA,289.15,59,1,0,32408
2017-02-23 14:00:00+01:00,KotaA,289.15,48,0,0,32084
2017-02-23 15:00:00+01:00,KotaA,290.15,45,0,0,31967
2017-02-23 16:00:00+01:00,KotaA,291.15,45,1,0,32243
2017-02-23 17:00:00+01:00,KotaA,291.15,45,1,0,34529
2017-02-23 18:00:00+01:00,KotaA,290.15,48,2,0,35182
2017-02-23 19:00:00+01:00,KotaA,288.15,62,1,0,34535
2017-02-23 20:00:00+01:00,KotaA,288.15,72,2,0,31868
2017-02-23 21:00:00+01:00,KotaA,287.15,82,0,0,28989
2017-02-23 22:00:00+01:00,KotaA,286.15,87,1,0,26892
2017-02-23 23:00:00+01:00,KotaA,285.15,87,0,0,25179
2017-02-24 00:00:00+01:00,KotaA,285.15,87,1,0,24028
2017-02-24 01:00:00+01:00,KotaA,285.15,87,1,0,23718
2017-02-24 02:00:00+01:00,KotaA,285.15,87,1,0,23693
2017-02-24 03:00:00+01:00,KotaA,285.15,87,1,0,24353
2017-02-24 04:00:00+01:00,KotaA,285.15,100,1,0,26696
2017-02-24 05:00:00+01:00,KotaA,285.15,100,1,0,30767
2017-02-24 06:00:00+01:00,KotaA,284.15,100,2,0,32962
2017-02-24 07:00:00+01:00,KotaA,285.15,100,1,0,34154
2017-02-24 08:00:00+01:00,KotaA,285.15,100,0,0,34403
2017-02-24 09:00:00+01:00,KotaA,285.15,100,1,0,34437
2017-02-24 10:00:00+01:00,KotaA,285.15,100,1,0,34109
2017-02-24 11:00:00+01:00,KotaA,286.15,100,1,0,33746
2017-02-24 12:00:00+01:00,KotaA,286.15,100,1,0,32466
2017-02-24 13:00:00+01:00,KotaA,287.15,82,1,0,31506
2017-02-24 14:00:00+01:00,KotaA,288.15,77,1,0,30910
2017-02-24 15:00:00+01:00,KotaA,288.15,77,2,0,30713
2017-02-24 16:00:00+01:00,KotaA,288.15,82,3,0,30664
2017-02-24 17:00:00+01:00,KotaA,288.15,82,3,0,33097
2017-02-24 18:00:00+01:00,KotaA,288.15,77,1,0,33826
2017-02-24 19:00:00+01:00,KotaA,287.15,82,2,0,33451
2017-02-24 20:00:00+01:00,KotaA,286.15,87,2,0,31039
2017-02-24 21:00:00+01:00,KotaA,285.15,87,1,0,28689
2017-02-24 22:00:00+01:00,KotaA,284.15,100,2,0,27187
2017-02-24 23:00:00+01:00,KotaA,284.15,100,1,0,25573
2017-02-25 00:00:00+01:00,KotaA,283.15,100,1,0,24051
2017-02-25 01:00:00+01:00,KotaA,283.15,100,1,0,23346
2017-02-25 02:00:00+01:00,KotaA,282.15,100,0,0,22893
2017-02-25 03:00:00+01:00,KotaA,282.15,100,0,0,22791
2017-02-25 04:00:00+01:00,KotaA,282.15,100,2,0,23351
2017-02-25 05:00:00+01:00,KotaA,281.15,100,1,0,24495
2017-02-25 06:00:00+01:00,KotaA,281.15,100,1,0,26048
2017-02-25 07:00:00+01:00,KotaA,280.15,100,1,0,28855
2017-02-25 08:00:00+01:00,KotaA,280.15,81,3,0,30235
2017-02-25 09:00:00+01:00,KotaA,280.15,81,1,0,30329
2017-02-25 10:00:00+01:00,KotaA,282.15,70,1,0,29756
2017-02-25 11:00:00+01:00,KotaA,285.15,50,2,0,29580
2017-02-25 12:00:00+01:00,KotaA,288.15,47,1,0,28685
2017-02-25 13:00:00+01:00,KotaA,288.15,58,1,0,27620
2017-02-25 14:00:00+01:00,KotaA,289.15,59,1,0,26857
2017-02-25 15:00:00+01:00,KotaA,289.15,63,3,0,26520
2017-02-25 16:00:00+01:00,KotaA,288.15,67,4,0,26704
2017-02-25 17:00:00+01:00,KotaA,288.15,67,5,0,29180
2017-02-25 18:00:00+01:00,KotaA,287.15,76,3,0,30376
2017-02-25 19:00:00+01:00,KotaA,287.15,76,2,0,30352
2017-02-25 20:00:00+01:00,KotaA,286.15,87,1,0,29062
2017-02-25 21:00:00+01:00,KotaA,286.15,87,1,0,27107
2017-02-25 22:00:00+01:00,KotaA,286.15,87,1,0,25140
2017-02-25 23:00:00+01:00,KotaA,286.15,87,1,0,23381
2017-02-26 00:00:00+01:00,KotaA,285.15,87,2,0,22165
2017-02-26 01:00:00+01:00,KotaA,285.15,87,1,0,21423
2017-02-26 02:00:00+01:00,KotaA,285.15,87,1,0,21063
2017-02-26 03:00:00+01:00,KotaA,285.15,87,1,0,21123
2017-02-26 04:00:00+01:00,KotaA,283.15,100,1,0,21534
2017-02-26 05:00:00+01:00,KotaA,282.15,100,2,0,22075
2017-02-26 06:00:00+01:00,KotaA,282.15,100,1,0,22572
2017-02-26 07:00:00+01:00,KotaA,281.15,100,0,0,24773
2017-02-26 08:00:00+01:00,KotaA,282.15,100,1,0,26441
2017-02-26 09:00:00+01:00,KotaA,282.15,93,1,0,27071
2017-02-26 10:00:00+01:00,KotaA,283.15,81,1,0,26794
2017-02-26 11:00:00+01:00,KotaA,286.15,66,2,0,26967
2017-02-26 12:00:00+01:00,KotaA,288.15,67,1,0,26660
2017-02-26 13:00:00+01:00,KotaA,289.15,63,1,0,25454
2017-02-26 14:00:00+01:00,KotaA,290.15,59,1,0,24911
2017-02-26 15:00:00+01:00,KotaA,290.15,63,3,0,24558
2017-02-26 16:00:00+01:00,KotaA,289.15,67,3,0,25317
2017-02-26 17:00:00+01:00,KotaA,288.15,67,3,0,28334
2017-02-26 18:00:00+01:00,KotaA,288.15,72,2,0,29975
2017-02-26 19:00:00+01:00,KotaA,287.15,76,3,0,30226
2017-02-26 20:00:00+01:00,KotaA,286.15,82,1,0,29303
2017-02-26 21:00:00+01:00,KotaA,286.15,82,1,0,27194
2017-02-26 22:00:00+01:00,KotaA,284.15,93,1,0,24908
2017-02-26 23:00:00+01:00,KotaA,283.15,100,1,0,23186
2017-02-27 00:00:00+01:00,KotaA,283.15,100,1,0,22239
2017-02-27 01:00:00+01:00,KotaA,282.15,100,1,0,21812
2017-02-27 02:00:00+01:00,KotaA,282.15,100,0,0,21831
2017-02-27 03:00:00+01:00,KotaA,281.15,100,1,0,22556
2017-02-27 04:00:00+01:00,KotaA,280.15,100,1,0,25387
2017-02-27 05:00:00+01:00,KotaA,281.15,100,1,0,29019
2017-02-27 06:00:00+01:00,KotaA,281.15,100,1,0,31181
2017-02-27 07:00:00+01:00,KotaA,283.15,81,6,0,32998
2017-02-27 08:00:00+01:00,KotaA,284.15,71,5,0,33407
2017-02-27 09:00:00+01:00,KotaA,286.15,62,2,0,33348
2017-02-27 10:00:00+01:00,KotaA,288.15,58,4,0,33027
2017-02-27 11:00:00+01:00,KotaA,290.15,51,7,0,32941
2017-02-27 12:00:00+01:00,KotaA,291.15,48,8,0,31806
2017-02-27 13:00:00+01:00,KotaA,292.15,45,8,0,30981
2017-02-27 14:00:00+01:00,KotaA,293.15,40,7,0,30628
2017-02-27 15:00:00+01:00,KotaA,293.15,37,8,0,30439
2017-02-27 16:00:00+01:00,KotaA,293.15,34,8,0,30539
2017-02-27 17:00:00+01:00,KotaA,293.15,37,8,0,33097
2017-02-27 18:00:00+01:00,KotaA,293.15,37,8,0,34063
2017-02-27 19:00:00+01:00,KotaA,291.15,42,7,0,33510
2017-02-27 20:00:00+01:00,KotaA,289.15,51,4,0,30977
2017-02-27 21:00:00+01:00,KotaA,288.15,54,5,0,28142
2017-02-27 22:00:00+01:00,KotaA,288.15,54,6,0,26415
2017-02-27 23:00:00+01:00,KotaA,287.15,58,7,0,24636
2017-02-28 00:00:00+01:00,KotaA,287.15,58,8,0,23670
2017-02-28 01:00:00+01:00,KotaA,286.15,62,6,0,23139
2017-02-28 02:00:00+01:00,KotaA,286.15,62,6,0,23088
2017-02-28 03:00:00+01:00,KotaA,286.15,62,6,0,23764
2017-02-28 04:00:00+01:00,KotaA,286.15,62,4,0,25980
2017-02-28 05:00:00+01:00,KotaA,286.15,62,5,0,29085
2017-02-28 06:00:00+01:00,KotaA,286.15,62,5,0,30921
2017-02-28 07:00:00+01:00,KotaA,286.15,62,5,0,32576
2017-02-28 08:00:00+01:00,KotaA,287.15,54,8,0,33003
2017-02-28 09:00:00+01:00,KotaA,288.15,51,9,0,33273
2017-02-28 10:00:00+01:00,KotaA,288.15,51,11,0,33043
2017-02-28 11:00:00+01:00,KotaA,288.15,51,9,0,32965
2017-02-28 12:00:00+01:00,KotaA,288.15,51,9,0,31818
2017-02-28 13:00:00+01:00,KotaA,289.15,51,6,0,30910
2017-02-28 14:00:00+01:00,KotaA,289.15,51,6,0,30425
2017-02-28 15:00:00+01:00,KotaA,290.15,48,6,0,30397
2017-02-28 16:00:00+01:00,KotaA,290.15,48,11,0,30424
2017-02-28 17:00:00+01:00,KotaA,291.15,42,10,0,32915
2017-02-28 18:00:00+01:00,KotaA,291.15,42,7,0,33887
2017-02-28 19:00:00+01:00,KotaA,291.15,45,7,0,33434
2017-02-28 20:00:00+01:00,KotaA,290.15,48,8,0,31094
2017-02-28 21:00:00+01:00,KotaA,289.15,51,9,0,28445
2017-02-28 22:00:00+01:00,KotaA,288.15,54,8,0,27117
2017-02-28 23:00:00+01:00,KotaA,288.15,54,8,0,24766
2017-03-01 00:00:00+01:00,KotaA,288.15,58,8,0,23281
2017-03-01 01:00:00+01:00,KotaA,287.15,62,6,0,22719
2017-03-01 02:00:00+01:00,KotaA,285.15,66,2,0,22559
2017-03-01 03:00:00+01:00,KotaA,285.15,71,4,0,23189
2017-03-01 04:00:00+01:00,KotaA,285.15,66,4,0,25512
2017-03-01 05:00:00+01:00,KotaA,284.15,71,5,0,29200
2017-03-01 06:00:00+01:00,KotaA,284.15,71,4,0,32300
2017-03-01 07:00:00+01:00,KotaA,284.15,71,3,0,34788
2017-03-01 08:00:00+01:00,KotaA,283.15,76,4,0,36112
2017-03-01 09:00:00+01:00,KotaA,284.15,71,5,0,36202
2017-03-01 10:00:00+01:00,KotaA,286.15,66,4,0,35633
2017-03-01 11:00:00+01:00,KotaA,289.15,55,3,0,35525
2017-03-01 12:00:00+01:00,KotaA,291.15,45,1,0,34348
2017-03-01 13:00:00+01:00,KotaA,292.15,42,1,0,33413
2017-03-01 14:00:00+01:00,KotaA,293.15,37,1,0,33141
2017-03-01 15:00:00+01:00,KotaA,294.15,37,1,0,33694
2017-03-01 16:00:00+01:00,KotaA,291.15,48,5,0,35528
2017-03-01 17:00:00+01:00,KotaA,291.15,59,4,0,35991
2017-03-01 18:00:00+01:00,KotaA,290.15,67,3,0,36159
2017-03-01 19:00:00+01:00,KotaA,290.15,67,2,0,35633
2017-03-01 20:00:00+01:00,KotaA,288.15,82,2,0,33492
2017-03-01 21:00:00+01:00,KotaA,286.15,82,0,0,30433
2017-03-01 22:00:00+01:00,KotaA,285.15,87,1,0,27736
2017-03-01 23:00:00+01:00,KotaA,285.15,93,1,0,25618
2017-03-02 00:00:00+01:00,KotaA,283.15,100,1,0,24320
2017-03-02 01:00:00+01:00,KotaA,282.15,100,1,0,23951
2017-03-02 02:00:00+01:00,KotaA,282.15,100,1,0,23711
2017-03-02 03:00:00+01:00,KotaA,281.15,100,0,0,24471
2017-03-02 04:00:00+01:00,KotaA,281.15,100,1,0,27015
2017-03-02 05:00:00+01:00,KotaA,280.15,100,0,0,31436
2017-03-02 06:00:00+01:00,KotaA,280.15,100,1,0,34101
2017-03-02 07:00:00+01:00,KotaA,280.15,100,1,0,34928
2017-03-02 08:00:00+01:00,KotaA,280.15,100,1,0,35339
2017-03-02 09:00:00+01:00,KotaA,281.15,100,0,0,35145
2017-03-02 10:00:00+01:00,KotaA,286.15,76,1,0,34805
2017-03-02 11:00:00+01:00,KotaA,289.15,59,1,0,34659
2017-03-02 12:00:00+01:00,KotaA,293.15,45,1,0,33422
2017-03-02 13:00:00+01:00,KotaA,293.15,40,1,0,32723
2017-03-02 14:00:00+01:00,KotaA,293.15,40,3,0,32463
2017-03-02 15:00:00+01:00,KotaA,293.15,40,5,0,32298
2017-03-02 16:00:00+01:00,KotaA,291.15,48,5,0,33216
2017-03-02 17:00:00+01:00,KotaA,290.15,63,4,0,34897
2017-03-02 18:00:00+01:00,KotaA,289.15,72,3,0,34823
2017-03-02 19:00:00+01:00,KotaA,287.15,87,2,0,34184
2017-03-02 20:00:00+01:00,KotaA,287.15,87,2,0,32046
2017-03-02 21:00:00+01:00,KotaA,286.15,87,0,0,29639
2017-03-02 22:00:00+01:00,KotaA,286.15,87,1,0,27054
2017-03-02 23:00:00+01:00,KotaA,284.15,100,1,0,25225
2017-03-03 00:00:00+01:00,KotaA,284.15,100,1,0,24068
2017-03-03 01:00:00+01:00,KotaA,282.15,100,1,0,23665
2017-03-03 02:00:00+01:00,KotaA,282.15,100,1,0,23536
2017-03-03 03:00:00+01:00,KotaA,282.15,100,1,0,23971
2017-03-03 04:00:00+01:00,KotaA,281.15,100,1,0,26498
2017-03-03 05:00:00+01:00,KotaA,280.15,100,1,0,30366
2017-03-03 06:00:00+01:00,KotaA,280.15,100,1,0,32465
2017-03-03 07:00:00+01:00,KotaA,279.15,100,0,0,33571
2017-03-03 08:00:00+01:00,KotaA,280.15,100,0,0,34092
2017-03-03 09:00:00+01:00,KotaA,281.15,100,1,0,34284
2017-03-03 10:00:00+01:00,KotaA,282.15,93,1,0,34318
2017-03-03 11:00:00+01:00,KotaA,283.15,81,2,0,34089
2017-03-03 12:00:00+01:00,KotaA,285.15,81,1,0,33106
2017-03-03 13:00:00+01:00,KotaA,287.15,76,1,0,32357
2017-03-03 14:00:00+01:00,KotaA,288.15,72,4,0,31972
2017-03-03 15:00:00+01:00,KotaA,288.15,72,4,0,31951
2017-03-03 16:00:00+01:00,KotaA,287.15,76,4,0,32242
2017-03-03 17:00:00+01:00,KotaA,287.15,82,5,0,34185
2017-03-03 18:00:00+01:00,KotaA,287.15,82,4,0,34929
2017-03-03 19:00:00+01:00,KotaA,287.15,82,2,0,34000
2017-03-03 20:00:00+01:00,KotaA,287.15,87,4,0,31797
2017-03-03 21:00:00+01:00,KotaA,282.15,100,10,0,29386
2017-03-03 22:00:00+01:00,KotaA,283.15,76,5,0,23883
2017-03-03 23:00:00+01:00,KotaA,283.15,76,7,0,22318
2017-03-04 00:00:00+01:00,KotaA,283.15,66,10,0,21483
2017-03-04 01:00:00+01:00,KotaA,283.15,61,10,0,21167
2017-03-04 02:00:00+01:00,KotaA,283.15,61,10,0,21195
2017-03-04 03:00:00+01:00,KotaA,283.15,57,12,0,21938
2017-03-04 04:00:00+01:00,KotaA,282.15,61,13,0,24929
2017-03-04 05:00:00+01:00,KotaA,282.15,61,12,0,28875
2017-03-04 06:00:00+01:00,KotaA,282.15,82,10,0,31046
2017-03-04 07:00:00+01:00,KotaA,282.15,57,9,0,32130
2017-03-04 08:00:00+01:00,KotaA,281.15,82,6,0,32136
2017-03-04 09:00:00+01:00,KotaA,282.15,57,7,0,32019
2017-03-04 10:00:00+01:00,KotaA,283.15,81,9,0,32064
2017-03-04 11:00:00+01:00,KotaA,284.15,81,8,0,31784
2017-03-04 12:00:00+01:00,KotaA,284.15,73,5,0,30638
2017-03-04 13:00:00+01:00,KotaA,285.15,50,7,0,29929
2017-03-04 14:00:00+01:00,KotaA,285.15,46,4,0,29513
2017-03-04 15:00:00+01:00,KotaA,286.15,43,7,0,29215
2017-03-04 16:00:00+01:00,KotaA,286.15,54,7,0,28744
2017-03-04 17:00:00+01:00,KotaA,286.15,54,5,0,28696
2017-03-04 18:00:00+01:00,KotaA,286.15,54,6,0,30553
2017-03-04 19:00:00+01:00,KotaA,284.15,62,4,0,32696
2017-03-04 20:00:00+01:00,KotaA,283.15,66,4,0,30130
2017-03-04 21:00:00+01:00,KotaA,282.15,70,4,0,27524
2017-03-04 22:00:00+01:00,KotaA,281.15,75,3,0,25015
2017-03-04 23:00:00+01:00,KotaA,281.15,70,1,0,23547
2017-03-05 00:00:00+01:00,KotaA,280.15,75,2,0,22649
2017-03-05 01:00:00+01:00,KotaA,280.15,70,1,0,22339
2017-03-05 02:00:00+01:00,KotaA,280.15,75,1,0,22247
2017-03-05 03:00:00+01:00,KotaA,280.15,75,2,0,22720
2017-03-05 04:00:00+01:00,KotaA,281.15,70,5,0,24762
2017-03-05 05:00:00+01:00,KotaA,281.15,70,5,0,27435
2017-03-05 06:00:00+01:00,KotaA,281.15,70,5,0,29946
2017-03-05 07:00:00+01:00,KotaA,282.15,70,4,0,30890
2017-03-05 08:00:00+01:00,KotaA,282.15,70,4,0,31370
2017-03-05 09:00:00+01:00,KotaA,283.15,66,6,0,31645
2017-03-05 10:00:00+01:00,KotaA,284.15,66,5,0,31831
2017-03-05 11:00:00+01:00,KotaA,287.15,58,4,0,31721
2017-03-05 12:00:00+01:00,KotaA,289.15,55,6,0,30677
2017-03-05 13:00:00+01:00,KotaA,290.15,51,7,0,30071
2017-03-05 14:00:00+01:00,KotaA,291.15,48,8,0,29832
2017-03-05 15:00:00+01:00,KotaA,292.15,45,9,0,29559
2017-03-05 16:00:00+01:00,KotaA,292.15,48,9,0,29261
2017-03-05 17:00:00+01:00,KotaA,291.15,52,10,0,29317
2017-03-05 18:00:00+01:00,KotaA,291.15,52,8,0,29990
2017-03-05 19:00:00+01:00,KotaA,290.15,55,7,0,31776
2017-03-05 20:00:00+01:00,KotaA,289.15,63,10,0,29932
2017-03-05 21:00:00+01:00,KotaA,289.15,63,5,0,27290
2017-03-05 22:00:00+01:00,KotaA,288.15,72,3,0,26782
2017-03-05 23:00:00+01:00,KotaA,287.15,76,3,0,25481
2017-03-06 00:00:00+01:00,KotaA,287.15,76,5,0,24225
2017-03-06 01:00:00+01:00,KotaA,288.15,72,5,0,23607
2017-03-06 02:00:00+01:00,KotaA,288.15,72,5,0,23236
2017-03-06 03:00:00+01:00,KotaA,289.15,67,7,0,22950
2017-03-06 04:00:00+01:00,KotaA,289.15,67,5,0,22654
2017-03-06 05:00:00+01:00,KotaA,289.15,67,6,0,23121
2017-03-06 06:00:00+01:00,KotaA,289.15,67,7,0,24929
2017-03-06 07:00:00+01:00,KotaA,289.15,67,6,0,27033
2017-03-06 08:00:00+01:00,KotaA,289.15,67,8,0,28767
2017-03-06 09:00:00+01:00,KotaA,289.15,67,5,0,29360
2017-03-06 10:00:00+01:00,KotaA,291.15,55,7,0,29680
2017-03-06 11:00:00+01:00,KotaA,293.15,49,7,0,29961
2017-03-06 12:00:00+01:00,KotaA,294.15,43,9,0,29133
2017-03-06 13:00:00+01:00,KotaA,296.15,38,7,0,27708
2017-03-06 14:00:00+01:00,KotaA,297.15,36,8,0,26808
2017-03-06 15:00:00+01:00,KotaA,297.15,38,8,0,26605
2017-03-06 16:00:00+01:00,KotaA,298.15,31,9,0,26678
2017-03-06 17:00:00+01:00,KotaA,298.15,29,6,0,26964
2017-03-06 18:00:00+01:00,KotaA,298.15,27,4,0,27488
2017-03-06 19:00:00+01:00,KotaA,296.15,28,1,0,27911
2017-03-06 20:00:00+01:00,KotaA,295.15,30,2,0,27432
2017-03-06 21:00:00+01:00,KotaA,291.15,45,3,0,25886
2017-03-06 22:00:00+01:00,KotaA,289.15,59,2,0,25206
2017-03-06 23:00:00+01:00,KotaA,289.15,51,3,0,23707
2017-03-07 00:00:00+01:00,KotaA,288.15,67,3,0,22755
2017-03-07 01:00:00+01:00,KotaA,287.15,62,3,0,22256
2017-03-07 02:00:00+01:00,KotaA,287.15,71,2,0,22322
2017-03-07 03:00:00+01:00,KotaA,287.15,67,1,0,22805
2017-03-07 04:00:00+01:00,KotaA,286.15,71,3,0,24608
2017-03-07 05:00:00+01:00,KotaA,287.15,67,3,0,26837
2017-03-07 06:00:00+01:00,KotaA,285.15,76,3,0,28863
2017-03-07 07:00:00+01:00,KotaA,286.15,66,0,0,30697
2017-03-07 08:00:00+01:00,KotaA,285.15,71,1,0,31828
2017-03-07 09:00:00+01:00,KotaA,287.15,67,1,0,32508
2017-03-07 10:00:00+01:00,KotaA,289.15,55,1,0,33433
2017-03-07 11:00:00+01:00,KotaA,293.15,40,0,0,33913
2017-03-07 12:00:00+01:00,KotaA,295.15,26,3,0,33221
2017-03-07 13:00:00+01:00,KotaA,296.15,28,6,0,32522
2017-03-07 14:00:00+01:00,KotaA,298.15,20,5,0,32432
2017-03-07 15:00:00+01:00,KotaA,299.15,21,5,0,32528
2017-03-07 16:00:00+01:00,KotaA,299.15,27,5,0,32238
2017-03-07 17:00:00+01:00,KotaA,299.15,29,7,0,32048
2017-03-07 18:00:00+01:00,KotaA,298.15,31,6,0,31683
2017-03-07 19:00:00+01:00,KotaA,297.15,29,4,0,31481
2017-03-07 20:00:00+01:00,KotaA,295.15,33,2,0,31060
2017-03-07 21:00:00+01:00,KotaA,294.15,32,2,0,28976
2017-03-07 22:00:00+01:00,KotaA,294.15,32,4,0,29358
2017-03-07 23:00:00+01:00,KotaA,293.15,37,6,0,27451
2017-03-08 00:00:00+01:00,KotaA,292.15,42,4,0,26115
2017-03-08 01:00:00+01:00,KotaA,291.15,45,1,0,25333
2017-03-08 02:00:00+01:00,KotaA,290.15,48,2,0,24997
2017-03-08 03:00:00+01:00,KotaA,288.15,58,0,0,25102
2017-03-08 04:00:00+01:00,KotaA,290.15,48,6,0,26732
2017-03-08 05:00:00+01:00,KotaA,287.15,62,3,0,28380
2017-03-08 06:00:00+01:00,KotaA,286.15,66,0,0,30877
2017-03-08 07:00:00+01:00,KotaA,286.15,66,0,0,33294
2017-03-08 08:00:00+01:00,KotaA,286.15,66,2,0,34958
